,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
10,FALSE,/n74r1dfTqnArIGC8VNU8k0gHf04.jpg,"[35, 18, 10749]",22705,it,Tra(sgre)dire,"칼리는 성적 매력이 넘치는 스무살의 자유분방한 아가씨이고, 그녀의 애인인 마테오는 베니스대학의 경영학도이다. 그들은 서로의 육체에 강하게 탐닉하고, 서로에게 강한 집착을 보인다. 하지만 칼라의 매력은 모든 남자들의 시선을 한몸에 받기에 충분하다. 마테오는 그런 그녀를 항상 불안해하면서도 그녀를 신뢰하지 못하는 자신을 스스로 비난한다. 칼라도 마테오를 신뢰하고 사랑하지만 한편으론 다른 남자의 시선을 즐긴다. 일 관계로 베니스에서 런던으로 온 칼라는 집을 구하기 위해 부동산 중개소를 찾아간다. 그 곳에서 섹슈얼한 매력을 풍긴느 중개인 모이라를 만나게 된다. 칼라의 육체에 반한 모이라는 그녀에게 적극적인 구애 공세를 펼치고 칼라는 혼란에 빠진다. 모이라의 도움으로 싼 집을 얻은 칼라는 모이라와의 관계에 불안을 느끼고 남자친구 마테오에게 어서 오라는 전화를 건다. 칼라가 부탁한 팬티와 프로이드 책을 가지러 칼라의 집으로 간 마테오는 연애편지 묶음과 해변에서 찍은 칼라의 누드 사진을 보고 당장 런던으로 달려가 어떻게 된일인지를 따져 묻는다.",24.899,/66O71VlmohX9Oz6wyK3FD4xFCtA.jpg,2000-01-28,모넬라 2,FALSE,5.5,158
11,FALSE,/AbFWty0o5nKGo4iLJaGRgqFtC8W.jpg,"[27, 9648]",4234,en,Scream 3,"시드니(니브 캠벨)는 아직도 과거 죽은 어머니의 환영 때문에 놀라곤 한다. 안전을 위해 가명을 사용하고 있는 그녀는 전화 공포에 시달리는 여성들에게 상담을 해주며 살아간다. 어느 날 익명의 전화 한 통이 걸려오고 그녀는 최근 헐리우드의  촬영 현장에서 살인 사건이 발생했다는 소식을 듣는다. 시드니는 살인자가 그녀의 죽은 엄마 모린의 사진을 남기고 사라졌다는 소식을 듣고 현장으로 달려간다. 계속해서 모린의 사진이 발견되면서 에 출연 중인 배우들이 차례로 죽어간다. 이 살인 사건을 조사하려는 수사관과 기자들이 몰려오고, 시드니는 기자가 된 게일과 다시 한 번 만난다. 사건의 전모가 밝혀지면서 숨겨졌던 시드니의 과거 비밀이 드러나는데...",20.873,/geD86M58Zkv6O6lLbA1tHllH8B4.jpg,2000-02-03,스크림 3,FALSE,5.9,2226
12,FALSE,/cxRcmEwtUZVfNlC4HoWaNKzNNW0.jpg,"[18, 12, 10749, 53]",1907,en,The Beach,"일상으로부터 탈출을 꿈꾸는 리차드는 자기 나름의 여행 철학을 지닌 청년이다. 그는 태국의 어느 허름한 호텔에서 마약 중독자 대피로부터 환상의 섬에 대한 이야기를 듣는다. 바로 그 다음 날, 대피는 자살하고 리차드는 낡은 지도 한 장을 얻는다. 리차드는 옆방의 프랑스 연인 한 쌍과 함께 파라다이스를 찾아나서고, 그들은 우여곡절 끝에 환상의 섬에 도착한다. 그러나 그 곳에는 이미 지도자 살을 비롯한 관광객들이 정착해 있었다. 그들과 어울려 꿈 같은 나날을 보내던 리차드는 섬 원주민들과 맞닥뜨리면서 점점 회의에 빠지게 되는데...",16.393,/wUngveNZ20DEisODkb0vZJVXzyR.jpg,2000-02-03,비치,FALSE,6.4,3451
13,FALSE,/ioiLbc5gnBcegMRi5ZqKp0YG0MQ.jpg,"[27, 53]",1698,de,Anatomie,"할아버지와 아버지가 모두 의사인 파울라(프란카 포텐테)는 우수한 성적으로 하이델베르그 의대에 진학한다. 어느날 해부학 실습에 들어간 파울라는 며칠전 기차에서 만난 한 남학생이 실습용 시체가 되어 있는 것을 보고 경악한다. 해부학 강의에 의혹을 품기 시작한 파울라는 해부학 실습용 시체의 사인을 조사하던 중 시체에 AAA란 마크가 찍힌 것을 발견한다. AAA는 산사람을 해부의 재료로 쓰는 의대내 비밀 조직. 파울라가 조사에 전념하는 동안 룸메이트인 그레첸(안나 루스)과 그레첸의 애인이 실종된다. AAA의 조직원인 하인(벤노 퓨어만)은 해부학과의 비밀을 하나둘 파헤치는 파울라에 위협을 느끼고, 파울라와 그녀의 애인 캐스퍼(제바스티안 블롬베르그)를 해부 재료로 삼으려 한다.",8.45,/ogWJLKFiXsnYY22vaZUHNCZCWPF.jpg,2000-02-03,아나토미,FALSE,6.1,188
14,FALSE,/cXXxi0j9sXFt7LbeajuFoKFqWMu.jpg,"[18, 53]",318,en,The Million Dollar Hotel,"싸구려 호텔방, 난 희망이란 이름의 사랑을 줍는다. 의문의 변사체, 그를 둘러싼 기이한 에로티시즘과 음모의 실타래  가까운 미래의 LA. 다운타운에 ‘밀리언 달러 호텔’ 이라는 낡은 호텔이 자리 잡고 있다. 50년대에만 해도 그 이름에 걸맞는 일급호텔이었지만 지금은 다 쓰러져 가는 이곳은 그저 노숙자에 가까운 사회 부적응자들의 집합소일 뿐이다.  호텔 벨보이인 톰 톰은 이곳에 살고 있는 엘로이즈란 여인을 짝사랑하고 있다. 숙박객들로부터 ‘거지들의 집사’로 불리는 톰 톰은 어린아이처럼 순수한 마음을 지니고 있지만, 엘로이즈는 아름답지만 타락한 거리의 천사이다.  어느 날 이 호텔에서 살던 이지라는 청년이 옥상에서 떨어져 숨지는 사건이 벌어진다. 놀랍게도 그가 미디어 재벌인 골드스키의 아들이었다는 사실이 밝혀지자 호텔로 FBI 특별수사관이 급파된다. FBI 특별수사관인 스키너는 호텔 안에 살인범이 있으리라고 판단하고, 톰 톰의 도움을 받아 호텔 안에서 용의자를 찾는다.  깐깐하게 조사를 벌이던 스키너가 엘로이즈를 유력한 용의자로 점찍자, 그녀를 사랑하는 톰 톰은 엉뚱한 사람을 용의자로 지목한다. 한편 이지의 아버지가 갑부인 사실을 안 호텔 세입자들의 은밀한 음모가 펼쳐지면서 수사는 혼선을 거듭하고, 스키너는 점점 알 수 없는 미궁에 빠져 드는데…",9.741,/7AjzGYybwfndxnpApKXahQiq2Zy.jpg,2000-02-09,밀리언 달러 호텔,FALSE,6,228
15,FALSE,/xTtpsP3MsMwcZRGh72PdS2czjAP.jpg,[27],32250,ja,呪怨,"만삭의 아내를 둔 학교 선생 코바야시가 자기 반 학생 토시오의 집을 가정지도 건으로 방문하면서 모든 사건은 시작된다. 뭔가 수상쩍은 행동을 하는 토시오. 갑자기 고양이 울음 소리를 내는데... 한편, 칸나네 집에서 과외지도를 하고 있던 유키는 밖에서 들려오는 고양이 소리에 계속 신경이 쓰이고... 칸나가 잠시 학교에 간 사이 최악의 공포가 토시오의 집에서, 칸나의 집에서, 그리고 학교에서 동시다발로 엄습한다.",7.094,/nKFYEzSQZ5evn5kJpp0dLYUSRN8.jpg,2000-02-11,주온 1 오리지널,FALSE,6.8,166
16,FALSE,/uMoSM7r4dst4e5aFUhDEDPyh1hL.jpg,"[10751, 16, 35]",15655,en,The Tigger Movie,"티거에겐 파트너인 루를 비롯한 많은 친구들이 있지만 어딘가에 다른 티거들이 있을 것이란 생각을 하게 된다. 티거는 ""100 에이커 숲""을 벗어나서 가족을 찾아 모험의 길을 떠난다. 그러나 가족을 찾기 위한 노력이 수포로 돌아갈 무렵, 티거의 친구들은 티거를 기쁘게 해주려고 모두 티거 의상으로 가장하고 나타난다. 그러나 친구들의 이런 노력은 티거에게 외로움만 더 심어줄 뿐이다. 결국 티거는 가족 대신 친척들을 찾아 혹독한 겨울의 추위 속으로 나선다. 그러자 푸, 피글렛, 루, 이요르는 걱정에 빠진다. 마침내 티거의 친구들은 티거를 찾기 위한 수색팀을 조직한다. 결국 친구들의 우정에 감동받은 티거는 ""100 에이커 숲""으로 돌아온다. 티거는 자신을 사랑하고 아끼는 친구들이 바로 가족이라는 것을 깨닫는다.",15.803,/lxuiGvLHIL1ZyePP7bn6FcKj0Mr.jpg,2000-02-11,곰돌이 푸 - 티거 무비,FALSE,6.5,429
17,FALSE,/mnHPVOgNfzyfsXFClVi1NCeQvCy.jpg,"[35, 10751, 12]",15489,en,Snow Day,뉴욕에서 멀리 떨어진 마을. 이 마을 아이들은 눈이 내리길 간절히 바라지만 날씨는 따뜻하기만 하다. 그러나 어느날 아침 세상은 밤새 내린 폭설로 하얗게 변해 있고 학교는 휴교령을 내린다. 수줍음 많은 15살 소년 헬(Hal Brandston: 마크 웨버 분)은 학교에서 제일 예쁜 여학생 클레어(Claire Bonner: 엠마뉴엘 크리퀴 분)를 짝사랑하고 이번 기회를 통해 그녀를 사로잡으려 한다. 기상예보관이 그의 아버지 톰(Tom Brandston: 체비 체이스 분)은 매번 우스꽝스러운 모습으로 TV에 등장해 사람들의 관심을 끌려하지만 실패하고 이번 폭설로 재기하려는 야무진 꿈을 꾼다. 눈이 오기를 매일밤 기도하던 헬의 동생 나탈리(Natalie Brandston: 제나 그레이 분)와 4살짜리 꼬마 렌디(Randy Brandston: 코너 매더스 분)는 눈 속에 파묻혀 행복한 시간을 보내고 이 생활이 계속되기만을 간절히 바란다.,8.145,/myTnHKy178rrd1oUG3GkEvc641G.jpg,2000-02-11,스노우 데이,FALSE,5.1,157
18,FALSE,/ju66IP5AkqoHthl0T7efb7qosnS.jpg,"[9648, 14, 27]",11366,ja,うずまき,"기분 나쁠 정도의 한적함에 덮혀있는 쿠로우즈 마을에 사는 소녀 키리에는 어릴 때부터의 친구였던 슈이치와 연인 사이로 발전한다. 슈이치는 최근 자신의 아버지가 이상해졌다는 말을 하며 함께 마을을 떠나자고 한다. 이후 키리에의 주변에서 이상한 일들이 벌어지기 시작한다. 한편 도예가인 키리에의 아버지에게 소용돌이 문양의 접시를 부탁한 슈이치의 아버지는 소용돌이 모양과 관련된 갖가지 물건들을 방이 가득찰 정도로 수집한 끝에, 결국 세탁기 속에서 소용돌이 모양으로 꼬여진 시체로 발견된다. 또한 슈이치의 어머니도 슈이치의 아버지를 화장하던 중 굴뚝에서 나오는 연기가 소용돌이 모양으로 바뀌는 모습을 보고 쇼크로 병원에 입원한다. 이러한 현상은 마을에 전염병처럼 퍼지기 시작하는데...",6.937,/wInC4c6lMBFdxqLeljaB5uU5NUS.jpg,2000-02-11,소용돌이,FALSE,5.8,153
19,FALSE,/sGUhaGbWrPzbRPT4QJ94QROHAYC.jpg,"[18, 35]",10385,en,Hanging Up,"성공한 캐리어 우먼, 행복한 가정. 이브(멕 라이언)는 부러울 것 없는 삶을 살고 있지만 그녀의 하루는 전화로 시작해서 전화로 끝난다. 자신의 이름을 타이틀로 한 잡지사를 경영할 만큼 성공한 언니 조지아(다이앤 키튼)와 꽤 알려진 TV 탈렌트인 동생 매디(리사 커드로우)의 틈바구니에서 그들의 자랑과 푸념을 들어주어야 한다.  그들의 쉴 새 없는 통화는 아버지 로우(월터 매튜)가 입원하면서 통화내용이 바뀌기 시작한다. 알콜 중독에 타고난 바람기 때문에 어머니와 10년전 이혼한 후 연락도 없던 아버지에게서 전화가 온 것. 이기적인 언니와 철부지 동생은 이브에게 훈수만 두고 가뜩이나 자매 사이에서 스트레스를 받던 이브는 폭발하기 직전인데...",16.338,/lnnFFGhIXi6ZDU3r29eKHKTHdq0.jpg,2000-02-16,지금은 통화중,FALSE,5.2,131
20,FALSE,/A96CVXbTNfhqw3jkUlyfFnGe8i3.jpg,"[80, 18, 53]",14181,en,Boiler Room,"불법 도박장을 운영하던 세스는 아버지에게 들켜 문을 닫는다. 언제나 성공한 아버지밑에서 인정 받지 못한 터라 성공에 대한 야망을 꿈꾸던 중 친구의 소개로 J.T. 마를린이라는 불법 증권거래회사에 들어간다.  이 회사는 그야말로 꿈과 같은 환경으로 고급차와 고가의 아파트를 소유한 동료들의 모습은 자신이 바라던 바로 그 것이었다. 마침 카리스마가 넘치는 증권 브로커 짐 등의 훈련을 통해 주식중개에 큰 성공을 거둔 세스는 부의 길에 들어서게 되지만, 그것은 또 다른 함정의 시작이었는데...",9.425,/uYbkko9u3RUbrFO7oDCScxdOlvQ.jpg,2000-02-18,보일러 룸,FALSE,6.7,489
21,FALSE,/5MCYau94XLkvChn5NlyJEGDe3ml.jpg,"[53, 878, 28]",2787,en,Pitch Black,"미지의 행성에 불시착. 낮에는 사막보다 뜨거운 이 혹성의 지열을 견뎌야 한다. 밤이 되면 어둠 속에서 튀어나오는 에일리언의 습격으로부터 살아남아야 한다. 적을 알고 나를 알아야 싸움에서 이길 수 있을텐데, 지구로부터 온 비행선의 생존을 짊어진 프라이(라다 미첼)는 적도 자신도 알지 못하는 진퇴양난에 빠져 있다. 생명체가 살지 못할 것 같은 이 혹성엔 야행성의 식인괴물이 괴성을 지르며 입맛을 다시고 있고, 호송 중이던 살인범 리딕(빈 디셀)은 인공 안구를 굴리며 비행선의 생존자들을 위협한다. 그러나 공룡과 새를 합쳐 놓은 것 같은 이 흉측한 에일리언을 막아내기 위해선 인간을 죽인 인간과 힘을 모을 수 밖에...",10.292,/3AnlxZ5CZnhKKzjgFyY6EHxmOyl.jpg,2000-02-18,에이리언 2020,FALSE,6.8,3506
22,FALSE,/gOYlpZjpzHFePSHt0OxZHYENfvC.jpg,"[35, 80]",2069,en,The Whole Nine Yards,치과의사 오즈(매튜 페리)는 죽은 장인의 산더미 같은 빚과 자신에게 생명보험을 걸어 놓은 장모와 아내 소피(로산나 아퀘트)가 그가 죽기만을 바라고 있어 괴롭다.  그러던 어느 날 오즈의 옆집에 시카고의 악명 높은 갱 조직의 일원이며 살인청부업자인 지미 튤립(브루스 윌리스)이 이사온다. 그는 조직을 배반하고 증인보호 프로그램으로 보호받고 있는 상태이다. 조직은 그에게 엄청난 상금을 걸어놓았고 그 사실을 알게 된 소피는 오즈에게 갱단에게 지미의 거처를 알려주고 현상금을 받아오면 이혼해 주겠다는 제의를 한다.  벌써 지미와 친해진 지미는 그를 배신할 생각은 없지만 소피의 등쌀에 시카고로 떠난다. 오즈가 떠나자 소피는 지미에게 오즈가 지미를 배신하고 시카고로 갔음을 알리고 오즈를 살해해 줄 것을 요청하는데...,16.491,/vAlYEAivmtuUD3siZv8xcFR7VHc.jpg,2000-02-18,나인 야드,FALSE,6.5,1378
23,FALSE,/I6rNAQ0wzFOtLgGuD7BLCyAih6.jpg,"[35, 80]",21531,ko,플란다스의 개,"조용한 아파트, 백수와 다름없는 시간강사 고윤주는 개소리에 괜히 예민해져서 방바닥에 엎드려서 소리를 들어보고 천장에서 소리를 들어보려고 하지만 개소리의 진원지를 알지 못한다. 슬리퍼에 츄리닝을 입고 밖으로 나가 분리수거를 하고 터덜거리며 들어오던 중 바로 옆집 문앞에 서 있는 강아지를 발견한다. 윤주는 그 개를 납치, 지하실로 뛰기 시작한다. 한편 아파트 경비실엔 경리 직원 박현남이 있다. 그날도 지루하게 낱말맞추기나 하고 있는 현남에게 꼬마 슬기가 삔돌이를 찾는 전단을 가지고 오는데...",6.973,/jFXqYWAoSMpm4ztaGxioGeVzog0.jpg,2000-02-19,플란다스의 개,FALSE,6.8,147
24,FALSE,/v0JeytwjJlpbgXNzIZFtGzQ1los.jpg,"[35, 18]",11004,en,Wonder Boys,"영문학을 가르치는 그래디 트립 교수는 한때 굉장한 베스트셀러를 내놓은 작가로 세인의 주목을 한몸에 받지만 현재 다음 작품을 완성하지 못해 고생하는 중. 아내는 그를 떠나고, 그는 주임교수의 아내 사라와 불륜을 저지루고 있기도 하다.  그러던 어느 주말. 주임교수 집에서 파티가 열리고 자신의 에이전트 테리와 그의 게이 애인을 데리고 간 그래디는 사라의 임신을 알게 된다. 자신만 보면 으르렁거리며 덤비는 사라의 개와 엉뚱한 사고방식으로 자신을 괴롭히는 남학생 제임스, 그리고 사랑의 대쉬인지 그저 골탕먹이려는 것인지 알 수 없는 여제자 한나를 한꺼번에 그곳에서 만나 그래디의 주말은 엉뚱한 사건으로 인해 꼬이기 시작한다.  자신을 향해 달려든 사라의 개를 제임스가 총으로 쏴죽이자 시체를 트렁크에 숨긴채 주말을 보내게 된 그래디. 주임교수가 아끼던 마릴린 먼로의 자켓이 도난당하고 또 그것은 제임스의 가방 안에서 발견되는데...",14.057,/vGOdSLaZmu42qqwDUMgrfctJ65M.jpg,2000-02-22,원더 보이즈,FALSE,6.9,433
