,success,status_code,status_message,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
15,,,,False,/d9eLljUHBzZ0e88fz6T1SInNd5R.jpg,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 10751, 'name': '가족'}]",http://new.falloutentertainment.com/project/underdogs/,230015.0,tt2123342,en,Underdogs,"오하이오 주의 한 작은 마을을 배경으로 성 토마스 아퀴나스 고등학교 풋볼팀 나이츠의 쿼터백 바비 버켓은 새로 온 드안토니오 감독의 훈련 방식도 마음에 안 들고 D4 시합에 나갈 때마다 지는 현실이 싫어 풋볼을 그만두고 싶어한다. D1의 만년 우승후보 허버트 후버 고등학교 풋볼팀 바이킹즈의 쿼터백 존 핸든 3세는 바비의 아버지 빌이 다니는 핸든 사 사장 아들인데 만년 약자 나이츠와 바비를 우습게 여긴다. 한편 빌 버켓이 발명한 이든 퓨어 히터는 핸든 사에서 거절당한 후 SCI와 개발계약서까지 쓰게 되지만, 이를 알게 된 존 핸든 2세 사장은 빌을 고소하기에 이르는데…",4.599,/bk5v11Ul6n33x2sX4xgsIM3hxF8.jpg,"[{'id': 136095, 'logo_path': '/eiTCBJDJVuudWAoqgEC9RcE3BtG.png', 'name': 'One In A Row Films', 'origin_country': 'US'}, {'id': 40340, 'logo_path': '/moAcSuuBjYFrB02BzHG9SvAmnDE.png', 'name': 'Fallout Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-16,0.0,104.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,언더독스,False,5.5,16.0
16,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]",,230017.0,tt2783994,en,My Doll,,0.6,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-12-31,0.0,16.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,My Doll,False,7.0,1.0
18,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,False,/lOW5j30JMscoDUq9Zu8wct5mIW0.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",,230019.0,tt0022047,en,The Lady Who Dared,,1.2,/mIogrEvwBFrXUY9EzbPsGh73qEI.jpg,"[{'id': 3245, 'logo_path': '/9dBTQp9XitrHkx20i1r9HhZ3Q6B.png', 'name': 'First National Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1931-05-29,0.0,59.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Lady Who Dared,False,5.0,1.0
20,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",http://www.half-kenneth.com/,230020.0,tt1403175,en,Half Kenneth,,0.6,,"[{'id': 12227, 'logo_path': None, 'name': 'American Film Institute Conservatory', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-04-18,0.0,22.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Half Kenneth,False,0.0,0.0
21,,,,False,,,0.0,"[{'id': 16, 'name': '애니메이션'}]",,230021.0,tt1604939,en,N.A.S.A.: A Volta,,0.6,,"[{'id': 17754, 'logo_path': None, 'name': 'Logan', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-02-24,0.0,4.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,N.A.S.A.: A Volta,False,0.0,0.0
22,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",http://www.cuartocreciente.es/holden,230023.0,tt2371345,en,Holden,,0.6,,"[{'id': 17755, 'logo_path': None, 'name': 'Cuarto Creciente', 'origin_country': ''}, {'id': 17756, 'logo_path': None, 'name': 'Monumental Studio', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2012-05-18,0.0,20.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Holden,False,6.0,1.0
24,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230024.0,tt0444231,en,"Little Caesar: End of Rico, Beginning of the Antihero",,0.6,/retZZsdSvoe8GB7eTM3DoBILhGC.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-10-23,0.0,17.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Little Caesar: End of Rico, Beginning of the Antihero",False,6.5,2.0
25,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230025.0,,en,Resurgence: The Movement for Equality Versus the Ku Klux Klan,,0.6,,[],[],1981-09-29,0.0,54.0,[],Released,,Resurgence: The Movement for Equality Versus the Ku Klux Klan,False,0.0,0.0
26,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230026.0,,en,"Tighten Your Belts, Bite the Bullet",,0.6,,[],[],1981-09-29,0.0,48.0,[],Released,,"Tighten Your Belts, Bite the Bullet",False,0.0,0.0
27,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",https://filmmakeriq.com/courses/psychology-scary-movies/,230028.0,,en,The Psychology of Scary Movies,,0.84,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-23,0.0,14.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Psychology of Scary Movies,False,6.3,3.0
29,,,,False,/tgI0njR4Fos6tWmFrBINPUJmN68.jpg,,0.0,"[{'id': 18, 'name': '드라마'}]",http://www.topstar2013.kr/index.htm,230029.0,tt3163364,ko,톱스타,"성실하고 우직한 매니저 태식(엄태웅). 그의 꿈은 스타를 빛나게 만드는 사람이 아닌 스타, 그리고 배우였다. 그에게 어느 날 한줄기 빛과 같은 기회가 찾아온다.  태식의 우상이자 대한민국 최고의 톱스타인 원준(김민준)이 실수로 음주운전 뺑소니 사고를 일으킨 것. 태식은 원준을 대신해 거짓 자수를 하고, 원준은 보답으로 자신이 주인공인 드라마의 작은 배역을 따게 해준다.  그토록 간절히 바라왔던 배우의 꿈을 이루게 된 태식. 하지만 높은 곳으로 올라갈 수록 태식의 욕망은 점점 커져만 간다. 태식은 이제 원준의 자리를 위협하는 톱스타가 되었고, 수 년을 바라만보던 원준의 애인이자 드라마 제작자인 미나(소이현)까지 욕심 낸다. 원준은 자신의 비밀까지 폭로하며 톱스타 자리에 집착하는 태식을 자신만의 방식으로 저지하려고 한다.",1.077,/2oBM7FJ1b32sED9lvLngqOA5hCi.jpg,"[{'id': 7819, 'logo_path': '/ghFZAt4edln0M7BzDExyYMzUGX1.png', 'name': 'Lotte Entertainment', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2013-10-24,0.0,114.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,그들은 원하는 것을 가지기 위해 어디까지 갈 수 있을까? | 미치도록 갖고 싶은 이름 ‘톱스타’,톱스타,False,5.3,4.0
30,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230030.0,tt0073444,it,Matti da slegare,,0.6,,"[{'id': 114239, 'logo_path': None, 'name': '11 Marzo Cinematografica', 'origin_country': ''}, {'id': 116511, 'logo_path': None, 'name': 'Assessorato Provinciale alla Sanità di Parma', 'origin_country': ''}, {'id': 116512, 'logo_path': None, 'name': 'Regione Emilia-Romagna', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1975-07-01,0.0,135.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Matti da slegare,False,7.5,2.0
31,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230031.0,tt2543838,en,Evacuate Earth,,0.6,/cXJl5rjDGAMITKkzqma4VdGFbx2.jpg,[],[],2012-12-02,0.0,0.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Evacuate Earth,False,7.4,7.0
32,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",http://www.debateteamdocumentary.com,230032.0,tt1706678,en,Debate Team,,0.6,,[],[],2008-10-19,0.0,90.0,[],Released,,Debate Team,False,0.0,0.0
33,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
34,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,True,,,0.0,"[{'id': 35, 'name': '코미디'}]",,230035.0,tt1342155,de,2 Geile Hirsche auf der Flucht,,1.373,,"[{'id': 19229, 'logo_path': None, 'name': 'Alois Brummer Produktion', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1976-10-24,0.0,75.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,2 Geile Hirsche auf der Flucht,False,10.0,1.0
36,,,,False,,,0.0,"[{'id': 16, 'name': '애니메이션'}]",,230036.0,,pt,Turma da Mônica - Um Plano para Salvar o Planeta,,0.6,,[],[],2012-10-24,0.0,0.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Turma da Mônica - Um Plano para Salvar o Planeta,False,0.0,0.0
37,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",,230037.0,,th,พ่อตาต๊ะติ๊งโหน่ง,,0.6,,[],"[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",2003-01-11,0.0,92.0,"[{'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,,พ่อตาต๊ะติ๊งโหน่ง,False,5.5,1.0
38,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230038.0,,pt,Ruralista: você não nos alimenta e não nos representa!,,0.6,,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2013-09-18,0.0,0.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Ruralista: você não nos alimenta e não nos representa!,False,0.0,0.0
39,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
40,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,True,/83fqT9LvM3WfeLQbG9npbMddycG.jpg,,0.0,[],,230041.0,,en,Angels of Debauchery 9,,0.6,/x6EKyTHpQw90A4MiIJZ2BMttNmN.jpg,"[{'id': 6463, 'logo_path': '/o3HLWQZj3SDamRUfiQ67rxcRLy.png', 'name': 'Evil Angel', 'origin_country': 'US'}]",[],2012-05-21,0.0,183.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Angels of Debauchery 9,False,5.5,2.0
42,,,,True,,,0.0,[],,230042.0,,en,Anal Size My Wife 3,,1.418,/y5HJTGuXGbTqwaQG3tAiwaIeegB.jpg,"[{'id': 6977, 'logo_path': None, 'name': 'West Coast Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-05-29,0.0,151.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Anal Size My Wife 3,False,0.0,0.0
43,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,True,,,0.0,[],,230044.0,tt2310884,en,Prince the Penetrator,,0.6,/2792EJfzWw24srZ2An9OCRMDsx1.jpg,"[{'id': 7878, 'logo_path': '/sbkJhItJyF4mV9CiEBxUFNhTfvJ.png', 'name': 'Smash Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-06-08,0.0,139.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Prince the Penetrator,False,0.0,0.0
45,,,,True,,,0.0,[],,230045.0,,en,Big Wet Asses 21,,0.6,/l2eFOKAExCzbOjygSJnXVHOxDaS.jpg,"[{'id': 6886, 'logo_path': '/28QvzhhGJXw0aAMpT9v3TZv6r4Z.png', 'name': 'Elegant Angel', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-06-20,0.0,160.0,[],Released,,Big Wet Asses 21,False,0.0,0.0
46,,,,True,,,0.0,[],,230046.0,,en,Thrilla in Vanilla 10,,0.624,/lJ0iKFlZ9bMr5MLLU9mvni3f4Yr.jpg,[],[],2012-06-27,0.0,81.0,[],Released,,Thrilla in Vanilla 10,False,10.0,1.0
47,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,False,/i6THTq8VgAzReacsJN6cypoZgmR.jpg,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230048.0,tt0081204,fr,Mur murs,"로스앤젤레스에 있는 벽화들에 대한 다큐멘터리이다. 감독은 궁금해 한다. 누가 그것들을 그렸고, 누가 그것을 감상하는지…. 누가 그 벽화들에게 돈을 지불하는지 말이다. 그녀의 길을 같이 걷다보면, 그녀가 그림을 그린 벽화가들과 만나 이야기하는 인터뷰를 만나게 된다. 로스엔젤레스에 있는 사람들에게 벽화가 어떤 의미인지를, 그리고 그들은 박물관에서는 볼 수 없었던 새로운 것을 벽화를 통해 깨닫고 있었다. (한국시네마테크협의회 - 2010년 아녜스 바르다 회고전)",0.739,/3diV1YuLZU3SdwTW43nQCEx5UXq.jpg,"[{'id': 14683, 'logo_path': None, 'name': 'Ciné-Tamaris', 'origin_country': 'FR'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1981-09-13,0.0,78.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,"벽, 벽들",False,7.2,18.0
49,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,False,,,0.0,[],,230050.0,tt1014677,en,Hopper's Silence,,0.6,,[],[],1981-10-05,0.0,46.0,[],Released,,Hopper's Silence,False,0.0,0.0
51,,,,False,,,0.0,[],,230051.0,tt0119292,en,Hijacking Hollywood,,0.651,,[],[],1997-06-06,0.0,0.0,[],Released,,Hijacking Hollywood,False,4.0,2.0
52,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230052.0,tt1826948,en,We Were German Jews,,0.6,/dNYkp5TJ2LhBcaLoncGEkIrLqAu.jpg,"[{'id': 70445, 'logo_path': None, 'name': 'Michael Blackwood Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-10-05,0.0,58.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,We Were German Jews,False,0.0,0.0
53,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,False,,,0.0,[],http://www.doubleheadpictures.com/,230054.0,,en,UltimateBeat - Too Much To Lose,,1.515,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-22,0.0,96.0,[],Released,,UltimateBeat - Too Much To Lose,False,0.0,0.0
55,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230056.0,tt1829694,en,Landscape (for Manon),,0.732,/uHXO75iJDtXMaEuYnJpv5PBRmU3.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-01-01,0.0,13.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Landscape (for Manon),False,6.1,8.0
57,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,False,/qwvKGLvCfjGf0iHSO1FbZURFwmu.jpg,,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 9648, 'name': '미스터리'}, {'id': 10749, 'name': '로맨스'}]",http://tlareleasing.com/films/tumbledown/,230058.0,tt2732210,en,Tumbledown,,1.958,/3wEag0TPpxor97o7UXyzVHcYPis.jpg,"[{'id': 16588, 'logo_path': None, 'name': 'Bangor Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-25,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Tumbledown,False,4.8,6.0
59,,,,False,,,0.0,[],,230059.0,tt2930010,en,Trusts and Estates,,0.6,/uWeOIyyrUqnXqiF6UeaY6Ig5tiQ.jpg,[],[],2013-01-01,0.0,5.0,[],Released,,Trusts and Estates,False,0.0,0.0
60,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,False,/47ue9wEXSwL071TmUpB9Qv69f1Z.jpg,,0.0,"[{'id': 10751, 'name': '가족'}]",,230061.0,tt0280732,de,Heidi,,0.662,/nVhAKgw45TQ3rsnYjjMNZhvq44R.jpg,"[{'id': 8138, 'logo_path': '/4P6c8TiJZhL2z7b0LbPOUTZwP4z.png', 'name': 'Vega Film', 'origin_country': 'CH'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2001-11-10,0.0,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Heidi,False,6.0,1.0
62,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,False,,,0.0,"[{'id': 10751, 'name': '가족'}]",,230063.0,tt1156448,en,Heidi 4 Paws,,2.507,/uP3tEUDCrqfdpLQxcOhrHnIwSVh.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-11-10,0.0,68.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Heidi 4 Paws,False,6.0,2.0
64,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,False,,,0.0,"[{'id': 18, 'name': '드라마'}]",,230065.0,tt1250979,de,Liesl Karlstadt und Karl Valentin,,1.125,/bK74prc45zoPgS0eTvCtsyH2mCi.jpg,"[{'id': 1251, 'logo_path': '/ucgmv8vBIA3Tr2VbqQ1NKYgkTsN.png', 'name': 'ARD', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-11-10,0.0,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Liesl Karlstadt und Karl Valentin,False,6.0,1.0
66,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230066.0,,de,Mallorca - Traumziele unserer Erde,,0.6,,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2011-11-10,0.0,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Mallorca - Traumziele unserer Erde,False,0.0,0.0
67,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,False,,,0.0,"[{'id': 99, 'name': '다큐멘터리'}]",,230068.0,tt2740630,en,Anatomy of a Liar,,1.4,,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2012-10-26,0.0,47.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Anatomy of a Liar,False,6.0,1.0
69,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,False,,,5000.0,"[{'id': 35, 'name': '코미디'}, {'id': 27, 'name': '공포'}]",,230070.0,tt0444695,en,Stereotypes Don't Just Disappear Into Thin Air,,0.6,,[],[],2005-01-26,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Stereotypes Don't Just Disappear Into Thin Air,False,0.0,0.0
71,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}]",http://www.facebook.com/#!/pages/Idle-Hands/178718628811482,230072.0,tt1786515,en,Idle-Hands,,0.6,,"[{'id': 17757, 'logo_path': None, 'name': 'Distilled Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-04-30,0.0,8.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Idle-Hands,False,5.5,2.0
73,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,False,,,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 18, 'name': '드라마'}]",http://www.issuesthefilm.com/,230074.0,tt2027119,en,Issues,,0.6,,"[{'id': 17758, 'logo_path': None, 'name': 'A71 Productions', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2011-09-08,0.0,6.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Issues,False,5.0,1.0
75,,,,False,/5VzqiUuxl0S7Fs9TjlQzDLg4pOn.jpg,,0.0,"[{'id': 10749, 'name': '로맨스'}, {'id': 37, 'name': '서부'}]",,230075.0,tt0050465,en,Gun Battle at Monterey,,0.913,/66Gm8aLY428kNnOeZHXVNhOw5rx.jpg,"[{'id': 4928, 'logo_path': None, 'name': 'Allied Artists Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-10-27,0.0,67.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Gun Battle at Monterey,False,3.0,1.0
76,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,False,,,0.0,"[{'id': 14, 'name': '판타지'}, {'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}]",,230077.0,tt1855248,en,Later,,0.683,,"[{'id': 17759, 'logo_path': None, 'name': 'Nimble Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-12-31,0.0,17.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Later,False,6.3,3.0
78,False,34.0,The resource you requested could not be found.,,,,,,,,,,,,,,,,,,,,,,,,,
